ANO4,PERIODO,AGLOMERADO_NOM,NIVEL_ED_NOMBRE,tasa_actividad,tasa_empleo,tasa_desocupacion
2018,2018T3,Gran San Juan,Primaria completa,41.59403967772676,41.19379710647145,0.9622594351412148
2018,2018T3,Gran San Juan,Primaria incompleta,12.399373085417112,12.399373085417112,0.0
2018,2018T3,Gran San Juan,Secundaria completa,58.695222523671774,56.07380922435633,4.466144239010653
2018,2018T3,Gran San Juan,Secundaria incompleta,37.7184103984658,36.99792243767313,1.9101758350398983
2018,2018T3,Gran San Juan,Superior completo,74.9014334875453,74.29977893753275,0.8032617294468448
2018,2018T3,Gran San Juan,Superior incompleto,42.30265354876827,41.59623930745717,1.6699052708282731
2018,2018T3,Partidos del GBA,NS/NC,23.107503727016727,18.20771906576114,21.204301075268816
2018,2018T3,Partidos del GBA,Primaria completa,46.5558467292285,41.32061795536036,11.245051141087679
2018,2018T3,Partidos del GBA,Primaria incompleta,17.044626777604158,14.778211507746597,13.29694864797817
2018,2018T3,Partidos del GBA,Secundaria completa,69.10173430868156,59.64798189885059,13.680919161305683
2018,2018T3,Partidos del GBA,Secundaria incompleta,40.40494036331356,35.96142095897447,10.997465568279036
2018,2018T3,Partidos del GBA,Superior completo,80.4696935808544,77.97957205695967,3.0944836659440025
2018,2018T3,Partidos del GBA,Superior incompleto,64.00808419853863,59.11186200670186,7.6493809385854785
2018,2018T4,Gran San Juan,NS/NC,27.38743905936335,27.38743905936335,0.0
