AGLOMERADO_NOM,PERIODO,tasa_actividad,tasa_empleo,tasa_desocupacion
Gran San Juan,2016T2,47.752435551471365,44.03817582617498,7.778157663377942
Gran San Juan,2016T3,43.257205194073975,41.19576309955308,4.765546191142494
Gran San Juan,2016T4,39.21541596179189,37.23397792378941,5.0527018250502
Partidos del GBA,2016T2,53.96805521625351,47.93325443325549,11.182172043843682
Partidos del GBA,2016T3,54.30569558388303,48.55792502004531,10.58410264713293
Partidos del GBA,2016T4,53.054790130859075,48.09097525306845,9.356016422923215
