AGLOMERADO_NOM,PERIODO,tasa_actividad,tasa_empleo,tasa_desocupacion
Gran San Juan,2018T1,46.970331101190474,44.75399925595238,4.718578288203554
Gran San Juan,2018T2,46.71880106447547,44.58914982025305,4.558445841286338
Gran San Juan,2018T3,45.277924206465215,44.359451863071655,2.0285213147258445
Gran San Juan,2018T4,46.170898282395115,44.745082023007285,3.088127613777649
Partidos del GBA,2018T1,55.08257476023729,48.85515139892554,11.3056141409845
Partidos del GBA,2018T2,54.824187821819116,48.011968597834034,12.4255725340156
Partidos del GBA,2018T3,55.07286175801457,49.00334107666363,11.020892119279898
Partidos del GBA,2018T4,54.53701991637029,48.296638587661114,11.442468507224039
