AGLOMERADO_NOM,PERIODO,tasa_actividad,tasa_empleo,tasa_desocupacion
Gran San Juan,2019T1,47.96098879620489,46.44351834061039,3.1639682451971782
Gran San Juan,2019T2,46.274171126175645,45.215565577364124,2.2876812767213552
Gran San Juan,2019T3,48.28200130239452,46.81604006288329,3.0362478769879115
Gran San Juan,2019T4,50.68707647097524,48.92344130353736,3.479457270430238
Partidos del GBA,2019T1,54.8383529726323,48.1092320620309,12.270829712846492
Partidos del GBA,2019T2,55.42422195518818,48.39987888490533,12.673778399563638
Partidos del GBA,2019T3,54.10752507097183,47.585455631005814,12.053904575031178
Partidos del GBA,2019T4,54.7205039407747,48.79109489660239,10.835808549186336
