AGLOMERADO_NOM,PERIODO,tasa_actividad,tasa_empleo,tasa_desocupacion
Gran San Juan,2023T1,56.12317929473664,54.46608765176574,2.9525975965625793
Gran San Juan,2023T2,51.61540102389078,50.395691126279864,2.363073566059023
Gran San Juan,2023T3,51.67893086096367,49.391888398704076,4.4254833142981
Partidos del GBA,2023T1,56.227644277585476,51.57231230603438,8.279436265493526
Partidos del GBA,2023T2,54.07499104562113,50.02668336633672,7.486469439946836
Partidos del GBA,2023T3,55.61262045377693,51.80438077080074,6.847797589652253
