AGLOMERADO_NOM,PERIODO,tasa_actividad,tasa_empleo,tasa_desocupacion
Gran San Juan,2022T1,52.108148452060355,50.01047527181149,4.025614500923479
Gran San Juan,2022T2,52.826089332357014,51.254521808504826,2.974983656209399
Gran San Juan,2022T3,49.65867594574526,48.16773763666571,3.00237225557217
Gran San Juan,2022T4,51.685564968832864,50.18876777904053,2.8959675505045244
Partidos del GBA,2022T1,53.556278522554415,49.26413220316187,8.014272906555616
Partidos del GBA,2022T2,55.66046385918369,50.954026413204204,8.455620236810066
Partidos del GBA,2022T3,55.702988003448226,50.63001484814498,9.107183181967217
Partidos del GBA,2022T4,55.17116325082942,50.875593157214595,7.785897270437283
