AGLOMERADO_NOM,PERIODO,tasa_actividad,tasa_empleo,tasa_desocupacion
Gran San Juan,2020T1,48.81358148454866,47.21091400427145,3.283240916843017
Gran San Juan,2020T2,43.54879656517789,40.70678412998165,6.526041267162691
Gran San Juan,2020T3,48.43132438158824,45.22049630861149,6.629651602501687
Gran San Juan,2020T4,51.68213229754974,49.005438734764795,5.17914691943128
Partidos del GBA,2020T1,53.845055427520606,47.18908665339717,12.361337027654963
Partidos del GBA,2020T2,42.16460029381292,36.33627443726881,13.82279404033466
Partidos del GBA,2020T3,47.81208797868414,40.75578452434768,14.758408914252676
Partidos del GBA,2020T4,51.42251719357134,44.178946160254426,14.08637971970474
