AGLOMERADO_NOM,PERIODO,tasa_actividad,tasa_empleo,tasa_desocupacion
Gran San Juan,2017T1,43.85553212943441,41.27165643047025,5.8917896409013
Gran San Juan,2017T2,47.831233365357654,45.67740630587976,4.502972028812102
Gran San Juan,2017T3,46.029092354178516,41.8817532151642,9.010256181247115
Gran San Juan,2017T4,49.46338420039773,47.090301463622744,4.797655427620138
Partidos del GBA,2017T1,54.364899516547084,47.959654944182326,11.781948700953986
Partidos del GBA,2017T2,53.803124596897824,47.9235993543132,10.927850913185864
Partidos del GBA,2017T3,55.038385487150876,49.380661808814445,10.279596009692671
Partidos del GBA,2017T4,55.22118014230464,50.16387014751283,9.158279453208252
