AGLOMERADO_NOM,PERIODO,tasa_actividad,tasa_empleo,tasa_desocupacion
Gran San Juan,2024T1,51.24154999968829,48.950049146635685,4.471958504507646
Gran San Juan,2024T2,52.494788281153035,50.621304202401916,3.5688953896090885
Gran San Juan,2024T3,53.85738777065211,51.1761593328677,4.978385600880295
Gran San Juan,2024T4,53.56356843344516,51.83027637899915,3.2359532890339318
Partidos del GBA,2024T1,55.54021790803535,50.01812983683328,9.942503431199452
Partidos del GBA,2024T2,56.70510975974533,51.57101460260056,9.054025605271713
Partidos del GBA,2024T3,56.34099613407169,51.60608064045425,8.404032265155568
Partidos del GBA,2024T4,56.925638081472215,52.390087869568134,7.967499996069942
